action,annotation_count,annotation_set_id,ayah_id,error_count,mode,protected_active_set_id,published,safe_to_persist,verse_key,warning_count
published_beta_candidate,21,427,213,0,ayah,,True,True,2:207,0
published_beta_candidate,20,428,213,0,wasl,,True,True,2:207,0
published_beta_candidate,22,429,214,0,ayah,,True,True,2:208,1
published_beta_candidate,22,430,214,0,wasl,,True,True,2:208,1
published_beta_candidate,17,431,215,0,ayah,,True,True,2:209,0
published_beta_candidate,17,432,215,0,wasl,,True,True,2:209,0
published_beta_candidate,26,433,216,0,ayah,,True,True,2:210,3
published_beta_candidate,26,434,216,0,wasl,,True,True,2:210,3
published_beta_candidate,26,435,217,0,ayah,,True,True,2:211,0
published_beta_candidate,25,436,217,0,wasl,,True,True,2:211,0
published_beta_candidate,30,437,218,0,ayah,,True,True,2:212,3
published_beta_candidate,29,438,218,0,wasl,,True,True,2:212,3
published_beta_candidate,66,439,219,0,ayah,,True,True,2:213,5
published_beta_candidate,66,440,219,0,wasl,,True,True,2:213,5
published_beta_candidate,47,441,220,0,ayah,,True,True,2:214,3
published_beta_candidate,46,442,220,0,wasl,,True,True,2:214,3
published_beta_candidate,42,443,221,0,ayah,,True,True,2:215,0
published_beta_candidate,42,444,221,0,wasl,,True,True,2:215,0
published_beta_candidate,28,445,222,0,ayah,,True,True,2:216,0
published_beta_candidate,28,446,222,0,wasl,,True,True,2:216,0
published_beta_candidate,90,447,223,0,ayah,,True,True,2:217,0
published_beta_candidate,90,448,223,0,wasl,,True,True,2:217,0
published_beta_candidate,32,449,224,0,ayah,,True,True,2:218,2
published_beta_candidate,32,450,224,0,wasl,,True,True,2:218,2
published_beta_candidate,38,451,225,0,ayah,,True,True,2:219,0
published_beta_candidate,38,452,225,0,wasl,,True,True,2:219,0
published_beta_candidate,41,453,226,0,ayah,,True,True,2:220,0
published_beta_candidate,41,454,226,0,wasl,,True,True,2:220,0
published_beta_candidate,72,455,227,0,ayah,,True,True,2:221,2
published_beta_candidate,72,456,227,0,wasl,,True,True,2:221,2
published_beta_candidate,38,457,228,0,ayah,,True,True,2:222,0
published_beta_candidate,38,458,228,0,wasl,,True,True,2:222,0
published_beta_candidate,28,459,229,0,ayah,,True,True,2:223,1
published_beta_candidate,28,460,229,0,wasl,,True,True,2:223,1
published_beta_candidate,22,461,230,0,ayah,,True,True,2:224,1
published_beta_candidate,22,462,230,0,wasl,,True,True,2:224,1
published_beta_candidate,22,463,231,0,ayah,,True,True,2:225,0
published_beta_candidate,22,464,231,0,wasl,,True,True,2:225,0
published_beta_candidate,25,465,232,0,ayah,,True,True,2:226,1
published_beta_candidate,25,466,232,0,wasl,,True,True,2:226,1
published_beta_candidate,12,467,233,0,ayah,,True,True,2:227,0
published_beta_candidate,12,468,233,0,wasl,,True,True,2:227,0
published_beta_candidate,62,469,234,0,ayah,,True,True,2:228,1
published_beta_candidate,62,470,234,0,wasl,,True,True,2:228,1
published_beta_candidate,67,471,235,0,ayah,,True,True,2:229,3
published_beta_candidate,67,472,235,0,wasl,,True,True,2:229,3
published_beta_candidate,34,473,236,0,ayah,,True,True,2:230,0
published_beta_candidate,34,474,236,0,wasl,,True,True,2:230,0
published_beta_candidate,63,475,237,0,ayah,,True,True,2:231,1
published_beta_candidate,63,476,237,0,wasl,,True,True,2:231,1
published_beta_candidate,50,477,238,0,ayah,,True,True,2:232,0
published_beta_candidate,50,478,238,0,wasl,,True,True,2:232,0
published_beta_candidate,94,479,239,0,ayah,,True,True,2:233,3
published_beta_candidate,94,480,239,0,wasl,,True,True,2:233,3
published_beta_candidate,37,481,240,0,ayah,,True,True,2:234,1
published_beta_candidate,37,482,240,0,wasl,,True,True,2:234,1
published_beta_candidate,71,483,241,0,ayah,,True,True,2:235,1
published_beta_candidate,71,484,241,0,wasl,,True,True,2:235,1
published_beta_candidate,35,485,242,0,ayah,,True,True,2:236,0
published_beta_candidate,35,486,242,0,wasl,,True,True,2:236,0
published_beta_candidate,50,487,243,0,ayah,,True,True,2:237,2
published_beta_candidate,50,488,243,0,wasl,,True,True,2:237,2
published_beta_candidate,15,489,244,0,ayah,,True,True,2:238,0
published_beta_candidate,15,490,244,0,wasl,,True,True,2:238,0
published_beta_candidate,24,491,245,0,ayah,,True,True,2:239,1
published_beta_candidate,24,492,245,0,wasl,,True,True,2:239,1
published_beta_candidate,43,493,246,0,ayah,,True,True,2:240,2
published_beta_candidate,43,494,246,0,wasl,,True,True,2:240,2
published_beta_candidate,10,495,247,0,ayah,,True,True,2:241,0
published_beta_candidate,10,496,247,0,wasl,,True,True,2:241,0
published_beta_candidate,8,497,248,0,ayah,,True,True,2:242,0
published_beta_candidate,8,498,248,0,wasl,,True,True,2:242,0
published_beta_candidate,43,499,249,0,ayah,,True,True,2:243,4
published_beta_candidate,43,500,249,0,wasl,,True,True,2:243,4
published_beta_candidate,14,501,250,0,ayah,,True,True,2:244,0
published_beta_candidate,14,502,250,0,wasl,,True,True,2:244,0
published_beta_candidate,26,503,251,0,ayah,,True,True,2:245,3
published_beta_candidate,26,504,251,0,wasl,,True,True,2:245,3
published_beta_candidate,77,505,252,0,ayah,,True,True,2:246,5
published_beta_candidate,77,506,252,0,wasl,,True,True,2:246,5
published_beta_candidate,51,507,253,0,ayah,,True,True,2:247,0
published_beta_candidate,51,508,253,0,wasl,,True,True,2:247,0
published_beta_candidate,42,509,254,0,ayah,,True,True,2:248,1
published_beta_candidate,42,510,254,0,wasl,,True,True,2:248,1
published_beta_candidate,90,511,255,0,ayah,,True,True,2:249,5
published_beta_candidate,90,512,255,0,wasl,,True,True,2:249,5
published_beta_candidate,28,513,256,0,ayah,,True,True,2:250,0
published_beta_candidate,28,514,256,0,wasl,,True,True,2:250,0
published_beta_candidate,36,515,257,0,ayah,,True,True,2:251,0
published_beta_candidate,36,516,257,0,wasl,,True,True,2:251,0
published_beta_candidate,12,517,258,0,ayah,,True,True,2:252,0
published_beta_candidate,12,518,258,0,wasl,,True,True,2:252,0
published_beta_candidate,70,519,259,0,ayah,,True,True,2:253,1
published_beta_candidate,69,520,259,0,wasl,,True,True,2:253,1
published_beta_candidate,35,521,260,0,ayah,,True,True,2:254,1
published_beta_candidate,35,522,260,0,wasl,,True,True,2:254,1
published_beta_candidate,58,523,261,0,ayah,,True,True,2:255,7
published_beta_candidate,58,524,261,0,wasl,,True,True,2:255,7
published_beta_candidate,34,525,262,0,ayah,,True,True,2:256,0
published_beta_candidate,34,526,262,0,wasl,,True,True,2:256,0
published_beta_candidate,48,527,263,0,ayah,,True,True,2:257,4
published_beta_candidate,48,528,263,0,wasl,,True,True,2:257,4
published_beta_candidate,55,529,264,0,ayah,,True,True,2:258,9
published_beta_candidate,55,530,264,0,wasl,,True,True,2:258,9
published_beta_candidate,80,531,265,0,ayah,,True,True,2:259,4
published_beta_candidate,80,532,265,0,wasl,,True,True,2:259,4
published_beta_candidate,49,533,266,0,ayah,,True,True,2:260,3
published_beta_candidate,49,534,266,0,wasl,,True,True,2:260,3
published_beta_candidate,31,535,267,0,ayah,,True,True,2:261,1
published_beta_candidate,31,536,267,0,wasl,,True,True,2:261,1
published_beta_candidate,34,537,268,0,ayah,,True,True,2:262,1
published_beta_candidate,34,538,268,0,wasl,,True,True,2:262,1
published_beta_candidate,19,539,269,0,ayah,,True,True,2:263,0
published_beta_candidate,19,540,269,0,wasl,,True,True,2:263,0
published_beta_candidate,66,541,270,0,ayah,,True,True,2:264,2
published_beta_candidate,66,542,270,0,wasl,,True,True,2:264,2
published_beta_candidate,42,543,271,0,ayah,,True,True,2:265,1
published_beta_candidate,42,544,271,0,wasl,,True,True,2:265,1
published_beta_candidate,55,545,272,0,ayah,,True,True,2:266,1
published_beta_candidate,55,546,272,0,wasl,,True,True,2:266,1
published_beta_candidate,46,547,273,0,ayah,,True,True,2:267,2
published_beta_candidate,45,548,273,0,wasl,,True,True,2:267,2
published_beta_candidate,25,549,274,0,ayah,,True,True,2:268,0
published_beta_candidate,25,550,274,0,wasl,,True,True,2:268,0
published_beta_candidate,24,551,275,0,ayah,,True,True,2:269,1
published_beta_candidate,23,552,275,0,wasl,,True,True,2:269,1
published_beta_candidate,25,553,276,0,ayah,,True,True,2:270,0
published_beta_candidate,25,554,276,0,wasl,,True,True,2:270,0
published_beta_candidate,34,555,277,0,ayah,,True,True,2:271,0
published_beta_candidate,34,556,277,0,wasl,,True,True,2:271,0
published_beta_candidate,40,557,278,0,ayah,,True,True,2:272,2
published_beta_candidate,40,558,278,0,wasl,,True,True,2:272,2
published_beta_candidate,47,559,279,0,ayah,,True,True,2:273,1
published_beta_candidate,47,560,279,0,wasl,,True,True,2:273,1
published_beta_candidate,30,561,280,0,ayah,,True,True,2:274,2
published_beta_candidate,30,562,280,0,wasl,,True,True,2:274,2
published_beta_candidate,67,563,281,0,ayah,,True,True,2:275,6
published_beta_candidate,67,564,281,0,wasl,,True,True,2:275,6
published_beta_candidate,17,565,282,0,ayah,,True,True,2:276,0
published_beta_candidate,17,566,282,0,wasl,,True,True,2:276,0
published_beta_candidate,30,567,283,0,ayah,,True,True,2:277,1
published_beta_candidate,30,568,283,0,wasl,,True,True,2:277,1
published_beta_candidate,20,569,284,0,ayah,,True,True,2:278,3
published_beta_candidate,20,570,284,0,wasl,,True,True,2:278,3
published_beta_candidate,26,571,285,0,ayah,,True,True,2:279,0
published_beta_candidate,26,572,285,0,wasl,,True,True,2:279,0
published_beta_candidate,21,573,286,0,ayah,,True,True,2:280,1
published_beta_candidate,21,574,286,0,wasl,,True,True,2:280,1
published_beta_candidate,16,575,287,0,ayah,,True,True,2:281,2
published_beta_candidate,16,576,287,0,wasl,,True,True,2:281,2
published_beta_candidate,174,577,288,0,ayah,,True,True,2:282,11
published_beta_candidate,174,578,288,0,wasl,,True,True,2:282,11
published_beta_candidate,44,579,289,0,ayah,,True,True,2:283,2
published_beta_candidate,44,580,289,0,wasl,,True,True,2:283,2
published_beta_candidate,37,581,290,0,ayah,,True,True,2:284,0
published_beta_candidate,37,582,290,0,wasl,,True,True,2:284,0
published_beta_candidate,38,583,291,0,ayah,,True,True,2:285,2
published_beta_candidate,38,584,291,0,wasl,,True,True,2:285,2
published_beta_candidate,63,585,292,0,ayah,,True,True,2:286,2
published_beta_candidate,63,586,292,0,wasl,,True,True,2:286,2
published_beta_candidate,4,587,6210,0,ayah,,True,True,3:1,1
published_beta_candidate,4,588,6210,0,wasl,,True,True,3:1,1
published_beta_candidate,10,589,293,0,ayah,,True,True,3:2,2
published_beta_candidate,10,590,293,0,wasl,,True,True,3:2,2
published_beta_candidate,13,591,294,0,ayah,,True,True,3:3,1
published_beta_candidate,13,592,294,0,wasl,,True,True,3:3,1
published_beta_candidate,33,593,295,0,ayah,,True,True,3:4,1
published_beta_candidate,33,594,295,0,wasl,,True,True,3:4,1
published_beta_candidate,13,595,296,0,ayah,,True,True,3:5,0
published_beta_candidate,13,596,296,0,wasl,,True,True,3:5,0
published_beta_candidate,18,597,297,0,ayah,,True,True,3:6,3
published_beta_candidate,18,598,297,0,wasl,,True,True,3:6,3
published_beta_candidate,74,599,298,0,ayah,,True,True,3:7,5
published_beta_candidate,73,600,298,0,wasl,,True,True,3:7,5
published_beta_candidate,16,601,299,0,ayah,,True,True,3:8,0
published_beta_candidate,15,602,299,0,wasl,,True,True,3:8,0
published_beta_candidate,19,603,300,0,ayah,,True,True,3:9,0
published_beta_candidate,18,604,300,0,wasl,,True,True,3:9,0
published_beta_candidate,27,605,301,0,ayah,,True,True,3:10,1
published_beta_candidate,27,606,301,0,wasl,,True,True,3:10,1
published_beta_candidate,24,607,302,0,ayah,,True,True,3:11,1
published_beta_candidate,23,608,302,0,wasl,,True,True,3:11,1
published_beta_candidate,14,609,303,0,ayah,,True,True,3:12,2
published_beta_candidate,13,610,303,0,wasl,,True,True,3:12,2
published_beta_candidate,43,611,304,0,ayah,,True,True,3:13,2
published_beta_candidate,43,612,304,0,wasl,,True,True,3:13,2
published_beta_candidate,46,613,305,0,ayah,,True,True,3:14,0
published_beta_candidate,45,614,305,0,wasl,,True,True,3:14,0
published_beta_candidate,49,615,306,0,ayah,,True,True,3:15,1
published_beta_candidate,48,616,306,0,wasl,,True,True,3:15,1
published_beta_candidate,22,617,307,0,ayah,,True,True,3:16,1
published_beta_candidate,22,618,307,0,wasl,,True,True,3:16,1
published_beta_candidate,23,619,308,0,ayah,,True,True,3:17,0
published_beta_candidate,23,620,308,0,wasl,,True,True,3:17,0
published_beta_candidate,28,621,309,0,ayah,,True,True,3:18,4
published_beta_candidate,28,622,309,0,wasl,,True,True,3:18,4
published_beta_candidate,39,623,310,0,ayah,,True,True,3:19,2
published_beta_candidate,38,624,310,0,wasl,,True,True,3:19,2
published_beta_candidate,39,625,311,0,ayah,,True,True,3:20,1
published_beta_candidate,38,626,311,0,wasl,,True,True,3:20,1
published_beta_candidate,30,627,312,0,ayah,,True,True,3:21,3
published_beta_candidate,30,628,312,0,wasl,,True,True,3:21,3
published_beta_candidate,22,629,313,0,ayah,,True,True,3:22,1
published_beta_candidate,22,630,313,0,wasl,,True,True,3:22,1
published_beta_candidate,32,631,314,0,ayah,,True,True,3:23,4
published_beta_candidate,32,632,314,0,wasl,,True,True,3:23,4
published_beta_candidate,30,633,315,0,ayah,,True,True,3:24,1
published_beta_candidate,30,634,315,0,wasl,,True,True,3:24,1
published_beta_candidate,13,635,316,0,ayah,,True,True,3:25,0
published_beta_candidate,13,636,316,0,wasl,,True,True,3:25,0
published_beta_candidate,24,637,317,0,ayah,,True,True,3:26,1
published_beta_candidate,24,638,317,0,wasl,,True,True,3:26,1
published_beta_candidate,26,639,318,0,ayah,,True,True,3:27,2
published_beta_candidate,25,640,318,0,wasl,,True,True,3:27,2
published_beta_candidate,36,641,319,0,ayah,,True,True,3:28,3
published_beta_candidate,36,642,319,0,wasl,,True,True,3:28,3
published_beta_candidate,28,643,320,0,ayah,,True,True,3:29,0
published_beta_candidate,28,644,320,0,wasl,,True,True,3:29,0
published_beta_candidate,31,645,321,0,ayah,,True,True,3:30,1
published_beta_candidate,30,646,321,0,wasl,,True,True,3:30,1
published_beta_candidate,24,647,322,0,ayah,,True,True,3:31,0
published_beta_candidate,24,648,322,0,wasl,,True,True,3:31,0
published_beta_candidate,18,649,323,0,ayah,,True,True,3:32,1
published_beta_candidate,18,650,323,0,wasl,,True,True,3:32,1
published_beta_candidate,18,651,324,0,ayah,,True,True,3:33,2
published_beta_candidate,18,652,324,0,wasl,,True,True,3:33,2
published_beta_candidate,11,653,325,0,ayah,,True,True,3:34,0
published_beta_candidate,11,654,325,0,wasl,,True,True,3:34,0
published_beta_candidate,26,655,326,0,ayah,,True,True,3:35,0
published_beta_candidate,26,656,326,0,wasl,,True,True,3:35,0
published_beta_candidate,38,657,327,0,ayah,,True,True,3:36,0
published_beta_candidate,38,658,327,0,wasl,,True,True,3:36,0
published_beta_candidate,47,659,328,0,ayah,,True,True,3:37,0
published_beta_candidate,46,660,328,0,wasl,,True,True,3:37,0
published_beta_candidate,17,661,329,0,ayah,,True,True,3:38,0
published_beta_candidate,17,662,329,0,wasl,,True,True,3:38,0
published_beta_candidate,30,663,330,0,ayah,,True,True,3:39,0
published_beta_candidate,30,664,330,0,wasl,,True,True,3:39,0
published_beta_candidate,25,665,331,0,ayah,,True,True,3:40,0
published_beta_candidate,25,666,331,0,wasl,,True,True,3:40,0
published_beta_candidate,34,667,332,0,ayah,,True,True,3:41,2
published_beta_candidate,34,668,332,0,wasl,,True,True,3:41,2
published_beta_candidate,18,669,333,0,ayah,,True,True,3:42,0
published_beta_candidate,18,670,333,0,wasl,,True,True,3:42,0
published_beta_candidate,14,671,334,0,ayah,,True,True,3:43,0
published_beta_candidate,14,672,334,0,wasl,,True,True,3:43,0
published_beta_candidate,20,673,335,0,ayah,,True,True,3:44,1
published_beta_candidate,20,674,335,0,wasl,,True,True,3:44,1
published_beta_candidate,30,675,336,0,ayah,,True,True,3:45,0
published_beta_candidate,30,676,336,0,wasl,,True,True,3:45,0
published_beta_candidate,9,677,337,0,ayah,,True,True,3:46,0
published_beta_candidate,9,678,337,0,wasl,,True,True,3:46,0
published_beta_candidate,29,679,338,0,ayah,,True,True,3:47,0
published_beta_candidate,29,680,338,0,wasl,,True,True,3:47,0
published_beta_candidate,11,681,339,0,ayah,,True,True,3:48,1
published_beta_candidate,11,682,339,0,wasl,,True,True,3:48,1
published_beta_candidate,70,683,340,0,ayah,,True,True,3:49,1
published_beta_candidate,70,684,340,0,wasl,,True,True,3:49,1
published_beta_candidate,22,685,341,0,ayah,,True,True,3:50,3
published_beta_candidate,22,686,341,0,wasl,,True,True,3:50,3
published_beta_candidate,16,687,342,0,ayah,,True,True,3:51,0
published_beta_candidate,16,688,342,0,wasl,,True,True,3:51,0
published_beta_candidate,34,689,343,0,ayah,,True,True,3:52,2
published_beta_candidate,34,690,343,0,wasl,,True,True,3:52,2
published_beta_candidate,18,691,344,0,ayah,,True,True,3:53,0
published_beta_candidate,18,692,344,0,wasl,,True,True,3:53,0
published_beta_candidate,13,693,345,0,ayah,,True,True,3:54,0
published_beta_candidate,13,694,345,0,wasl,,True,True,3:54,0
published_beta_candidate,41,695,346,0,ayah,,True,True,3:55,6
published_beta_candidate,41,696,346,0,wasl,,True,True,3:55,6
published_beta_candidate,29,697,347,0,ayah,,True,True,3:56,1
published_beta_candidate,29,698,347,0,wasl,,True,True,3:56,1
published_beta_candidate,23,699,348,0,ayah,,True,True,3:57,1
published_beta_candidate,23,700,348,0,wasl,,True,True,3:57,1
published_beta_candidate,10,701,349,0,ayah,,True,True,3:58,0
published_beta_candidate,10,702,349,0,wasl,,True,True,3:58,0
published_beta_candidate,15,703,350,0,ayah,,True,True,3:59,0
published_beta_candidate,15,704,350,0,wasl,,True,True,3:59,0
published_beta_candidate,10,705,351,0,ayah,,True,True,3:60,0
published_beta_candidate,10,706,351,0,wasl,,True,True,3:60,0
published_beta_candidate,35,707,352,0,ayah,,True,True,3:61,0
published_beta_candidate,35,708,352,0,wasl,,True,True,3:61,0
published_beta_candidate,20,709,353,0,ayah,,True,True,3:62,2
published_beta_candidate,20,710,353,0,wasl,,True,True,3:62,2
published_beta_candidate,10,711,354,0,ayah,,True,True,3:63,0
published_beta_candidate,10,712,354,0,wasl,,True,True,3:63,0
published_beta_candidate,38,713,355,0,ayah,,True,True,3:64,3
published_beta_candidate,38,714,355,0,wasl,,True,True,3:64,3
published_beta_candidate,22,715,356,0,ayah,,True,True,3:65,3
published_beta_candidate,22,716,356,0,wasl,,True,True,3:65,3
published_beta_candidate,25,717,357,0,ayah,,True,True,3:66,0
published_beta_candidate,25,718,357,0,wasl,,True,True,3:66,0
published_beta_candidate,23,719,358,0,ayah,,True,True,3:67,1
published_beta_candidate,23,720,358,0,wasl,,True,True,3:67,1
published_beta_candidate,24,721,359,0,ayah,,True,True,3:68,2
published_beta_candidate,24,722,359,0,wasl,,True,True,3:68,2
published_beta_candidate,17,723,360,0,ayah,,True,True,3:69,1
published_beta_candidate,17,724,360,0,wasl,,True,True,3:69,1
